case_id,customer_id,customer_name,amount,payment_status,failure_reason,retry_count,previous_success_rate,days_overdue,checkout_abandoned,expected_action
CASE_05497,CUST_05497,Eric Webb,999,FAILED,CARD_DECLINED,2,0.65,0,False,SEND_PAYMENT_LINK
CASE_05498,CUST_05498,James Martinez DVM,50000,FAILED,CARD_DECLINED,0,0.66,20,False,SEND_PAYMENT_LINK
CASE_05499,CUST_05499,Jordan Bass,7999,FAILED,BANK_ERROR,0,0.86,0,False,RETRY_PAYMENT
CASE_05500,CUST_05500,Mindy Parks,75000,FAILED,CARD_DECLINED,1,0.26,5,False,ESCALATE_HUMAN
CASE_05501,CUST_05501,Amanda Callahan,2499,FAILED,NETWORK_ERROR,1,0.28,0,False,SEND_PAYMENT_LINK
CASE_05502,CUST_05502,Ann Butler,2499,ABANDONED,NONE,3,0.59,10,True,STOP
CASE_05503,CUST_05503,Heather Davis,100000,FAILED,NETWORK_ERROR,0,0.21,5,False,ESCALATE_HUMAN
CASE_05504,CUST_05504,Michael Martin,100000,FAILED,CARD_DECLINED,0,0.91,30,False,ESCALATE_HUMAN
CASE_05505,CUST_05505,Courtney Roberts,4999,FAILED,INSUFFICIENT_FUNDS,0,0.29,5,False,SEND_PAYMENT_LINK
CASE_05506,CUST_05506,Jordan Stanley,1499,FAILED,BANK_ERROR,2,0.96,10,False,RETRY_PAYMENT
CASE_05507,CUST_05507,Christopher Reese,50000,FAILED,NETWORK_ERROR,0,0.97,0,False,RETRY_PAYMENT
CASE_05508,CUST_05508,Robert Oneill,4999,ABANDONED,NONE,3,0.48,30,True,STOP
CASE_05509,CUST_05509,Zachary Stevenson,15000,FAILED,BANK_ERROR,2,0.77,30,False,ESCALATE_HUMAN
CASE_05510,CUST_05510,Leslie Mcpherson,1499,FAILED,TIMEOUT,3,0.8,5,False,STOP
CASE_05511,CUST_05511,Chad Russo,999,ABANDONED,NONE,0,0.87,30,True,ESCALATE_HUMAN
CASE_05512,CUST_05512,Linda Miller,75000,FAILED,TIMEOUT,0,0.45,30,False,ESCALATE_HUMAN
CASE_05513,CUST_05513,Annette West,499,FAILED,CARD_DECLINED,3,0.89,5,False,STOP
CASE_05514,CUST_05514,Matthew Adams,499,ABANDONED,NONE,3,0.9,0,True,STOP
CASE_05515,CUST_05515,Lauren Diaz,499,FAILED,CARD_DECLINED,2,0.52,20,False,SEND_PAYMENT_LINK
CASE_05516,CUST_05516,Samantha Miller,9999,FAILED,BANK_ERROR,1,0.37,30,False,ESCALATE_HUMAN
CASE_05517,CUST_05517,James Byrd,499,FAILED,NETWORK_ERROR,0,0.79,15,False,RETRY_PAYMENT
CASE_05518,CUST_05518,Debra Davidson,25000,FAILED,TIMEOUT,3,0.89,0,False,STOP
CASE_05519,CUST_05519,Melinda Shepard,4999,FAILED,CARD_DECLINED,3,0.36,0,False,STOP
CASE_05520,CUST_05520,Tracy May,2499,FAILED,BANK_ERROR,0,0.84,20,False,RETRY_PAYMENT
CASE_05521,CUST_05521,Robert Davis,7999,ABANDONED,NONE,2,0.43,45,True,ESCALATE_HUMAN
CASE_05522,CUST_05522,Regina Smith,100000,FAILED,CARD_DECLINED,1,0.39,15,False,ESCALATE_HUMAN
CASE_05523,CUST_05523,Patricia Allen,50000,FAILED,CARD_DECLINED,3,0.35,45,False,STOP
CASE_05524,CUST_05524,Mitchell Martin,7999,FAILED,INSUFFICIENT_FUNDS,2,0.79,15,False,SEND_PAYMENT_LINK
CASE_05525,CUST_05525,Travis Yates,7999,FAILED,BANK_ERROR,0,0.92,20,False,RETRY_PAYMENT
CASE_05526,CUST_05526,Bonnie Brooks,499,FAILED,INSUFFICIENT_FUNDS,1,0.82,5,False,SEND_PAYMENT_LINK
CASE_05527,CUST_05527,Cassie Mora,9999,ABANDONED,NONE,1,0.64,30,True,ESCALATE_HUMAN
CASE_05528,CUST_05528,Paul Luna,2499,ABANDONED,NONE,1,0.32,5,True,SEND_PAYMENT_LINK
CASE_05529,CUST_05529,Alejandro David,25000,FAILED,TIMEOUT,2,0.76,20,False,RETRY_PAYMENT
CASE_05530,CUST_05530,Thomas Roth,4999,ABANDONED,NONE,2,0.62,20,True,SEND_PAYMENT_LINK
CASE_05531,CUST_05531,Darrell Martinez,9999,FAILED,CARD_DECLINED,3,0.79,10,False,STOP
CASE_05532,CUST_05532,Michelle Blair,999,ABANDONED,NONE,1,0.59,0,True,SEND_PAYMENT_LINK
CASE_05533,CUST_05533,Anthony Martinez Jr.,1499,FAILED,NETWORK_ERROR,1,0.28,15,False,SEND_PAYMENT_LINK
CASE_05534,CUST_05534,Monica Frost,7999,FAILED,CARD_DECLINED,3,0.58,0,False,STOP
CASE_05535,CUST_05535,Tony Greer,999,FAILED,INSUFFICIENT_FUNDS,2,0.2,0,False,SEND_PAYMENT_LINK
CASE_05536,CUST_05536,Sara Olsen,999,FAILED,INSUFFICIENT_FUNDS,0,0.5,0,False,SEND_PAYMENT_LINK
CASE_05537,CUST_05537,James Mcdaniel,25000,FAILED,INSUFFICIENT_FUNDS,1,0.76,0,False,SEND_PAYMENT_LINK
CASE_05538,CUST_05538,Thomas Gilbert,999,ABANDONED,NONE,3,0.29,10,True,STOP
CASE_05539,CUST_05539,Emily Lopez,9999,FAILED,BANK_ERROR,3,0.26,45,False,STOP
CASE_05540,CUST_05540,Angelica Henson,50000,FAILED,NETWORK_ERROR,0,0.83,15,False,RETRY_PAYMENT
CASE_05541,CUST_05541,Steven Clark,7999,FAILED,NETWORK_ERROR,2,0.93,0,False,RETRY_PAYMENT
CASE_05542,CUST_05542,Jeremy Graves,100000,ABANDONED,NONE,1,0.5,10,True,ESCALATE_HUMAN
CASE_05543,CUST_05543,Christine Reyes,2499,ABANDONED,NONE,3,0.27,10,True,STOP
CASE_05544,CUST_05544,Aaron Andersen,499,FAILED,INSUFFICIENT_FUNDS,2,0.71,15,False,SEND_PAYMENT_LINK
CASE_05545,CUST_05545,John Miller DVM,4999,FAILED,CARD_DECLINED,2,0.74,20,False,SEND_PAYMENT_LINK
CASE_05546,CUST_05546,Margaret Anderson,499,FAILED,BANK_ERROR,0,0.88,0,False,RETRY_PAYMENT
CASE_05547,CUST_05547,Elizabeth Webster,50000,ABANDONED,NONE,1,0.32,0,True,SEND_PAYMENT_LINK
CASE_05548,CUST_05548,Ryan Jones,2499,ABANDONED,NONE,3,0.93,0,True,STOP
CASE_05549,CUST_05549,Jeffrey Conway,100000,FAILED,NETWORK_ERROR,1,0.51,45,False,ESCALATE_HUMAN
CASE_05550,CUST_05550,Barbara Fowler,2499,FAILED,TIMEOUT,2,0.87,30,False,ESCALATE_HUMAN
CASE_05551,CUST_05551,Jim Cook,499,FAILED,INSUFFICIENT_FUNDS,0,0.82,0,False,SEND_PAYMENT_LINK
CASE_05552,CUST_05552,Lucas Rodriguez,9999,FAILED,TIMEOUT,0,0.26,20,False,SEND_PAYMENT_LINK
CASE_05553,CUST_05553,Travis Davis,100000,FAILED,TIMEOUT,1,0.42,45,False,ESCALATE_HUMAN
CASE_05554,CUST_05554,Matthew White,75000,FAILED,CARD_DECLINED,2,0.35,30,False,ESCALATE_HUMAN
CASE_05555,CUST_05555,Margaret Bowman,15000,FAILED,TIMEOUT,3,0.34,30,False,STOP
CASE_05556,CUST_05556,Sean Perkins DVM,50000,FAILED,CARD_DECLINED,2,0.9,0,False,SEND_PAYMENT_LINK
CASE_05557,CUST_05557,Andrew Hernandez,1499,FAILED,INSUFFICIENT_FUNDS,2,0.69,20,False,SEND_PAYMENT_LINK
CASE_05558,CUST_05558,Jennifer Nolan,9999,FAILED,INSUFFICIENT_FUNDS,1,0.87,30,False,ESCALATE_HUMAN
CASE_05559,CUST_05559,Savannah Davidson,100000,FAILED,NETWORK_ERROR,1,0.58,0,False,ESCALATE_HUMAN
CASE_05560,CUST_05560,Sarah Dillon,25000,FAILED,TIMEOUT,0,0.53,0,False,SEND_PAYMENT_LINK
CASE_05561,CUST_05561,Charles Hawkins,15000,FAILED,INSUFFICIENT_FUNDS,2,0.57,10,False,SEND_PAYMENT_LINK
CASE_05562,CUST_05562,Samuel Turner,100000,FAILED,CARD_DECLINED,1,0.39,0,False,ESCALATE_HUMAN
CASE_05563,CUST_05563,Justin Davis,9999,FAILED,CARD_DECLINED,1,0.86,20,False,SEND_PAYMENT_LINK
CASE_05564,CUST_05564,Alex Boone,4999,ABANDONED,NONE,0,0.75,0,True,SEND_PAYMENT_LINK
CASE_05565,CUST_05565,Jorge Parsons DDS,499,FAILED,NETWORK_ERROR,0,0.57,0,False,RETRY_PAYMENT
CASE_05566,CUST_05566,Dale Ramos,100000,FAILED,INSUFFICIENT_FUNDS,3,0.52,0,False,STOP
CASE_05567,CUST_05567,Brooke Howell,100000,FAILED,TIMEOUT,2,0.9,10,False,ESCALATE_HUMAN
CASE_05568,CUST_05568,Connie Cooper,25000,FAILED,TIMEOUT,2,0.34,5,False,SEND_PAYMENT_LINK
CASE_05569,CUST_05569,Gregory Lara,7999,FAILED,BANK_ERROR,1,0.71,30,False,ESCALATE_HUMAN
CASE_05570,CUST_05570,Richard Rivers,1499,ABANDONED,NONE,2,0.89,30,True,ESCALATE_HUMAN
CASE_05571,CUST_05571,Vickie Graves,50000,FAILED,BANK_ERROR,0,0.93,20,False,RETRY_PAYMENT
CASE_05572,CUST_05572,Michael Stewart,7999,ABANDONED,NONE,2,0.71,30,True,ESCALATE_HUMAN
CASE_05573,CUST_05573,Bradley Johnson,999,FAILED,INSUFFICIENT_FUNDS,1,0.91,0,False,SEND_PAYMENT_LINK
CASE_05574,CUST_05574,Phillip Watson,25000,ABANDONED,NONE,0,0.74,45,True,ESCALATE_HUMAN
CASE_05575,CUST_05575,Jose Lopez,50000,FAILED,TIMEOUT,0,0.59,0,False,RETRY_PAYMENT
CASE_05576,CUST_05576,Donald Wilson,9999,FAILED,TIMEOUT,2,0.95,10,False,RETRY_PAYMENT
CASE_05577,CUST_05577,Samantha Boone,4999,ABANDONED,NONE,0,0.97,45,True,ESCALATE_HUMAN
CASE_05578,CUST_05578,Patricia Carter,2499,FAILED,CARD_DECLINED,3,0.49,10,False,STOP
CASE_05579,CUST_05579,Jessica Jones,1499,FAILED,NETWORK_ERROR,1,0.97,45,False,ESCALATE_HUMAN
CASE_05580,CUST_05580,Susan Burns,25000,FAILED,BANK_ERROR,1,0.6,30,False,ESCALATE_HUMAN
CASE_05581,CUST_05581,Matthew Stevens,4999,ABANDONED,NONE,3,0.2,30,True,STOP
CASE_05582,CUST_05582,Linda Wallace,25000,FAILED,BANK_ERROR,2,0.39,15,False,SEND_PAYMENT_LINK
CASE_05583,CUST_05583,Joseph Bennett,999,FAILED,TIMEOUT,0,0.64,0,False,SEND_PAYMENT_LINK
CASE_05584,CUST_05584,Gary Ortiz,9999,ABANDONED,NONE,0,0.69,20,True,SEND_PAYMENT_LINK
CASE_05585,CUST_05585,Morgan Obrien,9999,FAILED,BANK_ERROR,3,0.49,5,False,STOP
CASE_05586,CUST_05586,Janice Johnson,25000,FAILED,CARD_DECLINED,2,0.57,20,False,SEND_PAYMENT_LINK
CASE_05587,CUST_05587,Amber Mills,4999,ABANDONED,NONE,1,0.98,0,True,SEND_PAYMENT_LINK
CASE_05588,CUST_05588,Jill Dougherty,499,FAILED,NETWORK_ERROR,0,0.87,0,False,RETRY_PAYMENT
CASE_05589,CUST_05589,Stephen Shaw,15000,FAILED,BANK_ERROR,3,0.62,0,False,STOP
CASE_05590,CUST_05590,Rodney Barrett,25000,ABANDONED,NONE,3,0.8,5,True,STOP
CASE_05591,CUST_05591,Kari Summers,1499,FAILED,NETWORK_ERROR,0,0.66,45,False,ESCALATE_HUMAN
CASE_05592,CUST_05592,Ricardo Barnes,2499,FAILED,CARD_DECLINED,2,0.68,20,False,SEND_PAYMENT_LINK
CASE_05593,CUST_05593,Matthew Thompson,15000,FAILED,CARD_DECLINED,3,0.89,0,False,STOP
CASE_05594,CUST_05594,Sharon Rogers,50000,ABANDONED,NONE,2,0.25,30,True,ESCALATE_HUMAN
CASE_05595,CUST_05595,Kathy Faulkner,4999,FAILED,INSUFFICIENT_FUNDS,3,0.45,0,False,STOP
CASE_05596,CUST_05596,Michael Jones,9999,ABANDONED,NONE,3,0.49,10,True,STOP
CASE_05597,CUST_05597,Erik Walker,999,FAILED,CARD_DECLINED,0,0.56,10,False,SEND_PAYMENT_LINK
CASE_05598,CUST_05598,David Smith,15000,ABANDONED,NONE,2,0.2,0,True,SEND_PAYMENT_LINK
CASE_05599,CUST_05599,Leah Oneill,2499,FAILED,INSUFFICIENT_FUNDS,1,0.8,0,False,SEND_PAYMENT_LINK
CASE_05600,CUST_05600,Dana Potter,1499,ABANDONED,NONE,1,0.52,5,True,SEND_PAYMENT_LINK
CASE_05601,CUST_05601,Todd Jones,499,FAILED,BANK_ERROR,3,0.73,10,False,STOP
CASE_05602,CUST_05602,Michael Richards,7999,FAILED,INSUFFICIENT_FUNDS,3,0.38,0,False,STOP
CASE_05603,CUST_05603,Carl Parks,50000,FAILED,NETWORK_ERROR,2,0.82,0,False,RETRY_PAYMENT
CASE_05604,CUST_05604,Sheila Peters,100000,ABANDONED,NONE,1,0.47,20,True,ESCALATE_HUMAN
CASE_05605,CUST_05605,Ashley Edwards,25000,FAILED,BANK_ERROR,1,0.42,20,False,SEND_PAYMENT_LINK
CASE_05606,CUST_05606,Charles Boyd,100000,ABANDONED,NONE,2,0.3,15,True,ESCALATE_HUMAN
CASE_05607,CUST_05607,Brian Wright,100000,FAILED,NETWORK_ERROR,0,0.25,15,False,ESCALATE_HUMAN
CASE_05608,CUST_05608,Jim Austin,2499,ABANDONED,NONE,3,0.68,5,True,STOP
CASE_05609,CUST_05609,Erik Evans,2499,FAILED,NETWORK_ERROR,3,0.38,10,False,STOP
CASE_05610,CUST_05610,Anne Fowler,1499,FAILED,CARD_DECLINED,2,0.76,0,False,SEND_PAYMENT_LINK
CASE_05611,CUST_05611,Daniel Patterson,25000,FAILED,NETWORK_ERROR,1,0.92,5,False,RETRY_PAYMENT
CASE_05612,CUST_05612,Christopher Smith,15000,FAILED,BANK_ERROR,2,0.8,5,False,RETRY_PAYMENT
CASE_05613,CUST_05613,Eric Jackson,999,FAILED,BANK_ERROR,1,0.77,0,False,RETRY_PAYMENT
CASE_05614,CUST_05614,Tara Nguyen,499,FAILED,BANK_ERROR,1,0.4,0,False,SEND_PAYMENT_LINK
CASE_05615,CUST_05615,Lori Clark,2499,ABANDONED,NONE,0,0.41,5,True,SEND_PAYMENT_LINK
CASE_05616,CUST_05616,Deborah Gamble,2499,FAILED,TIMEOUT,1,0.63,15,False,RETRY_PAYMENT
CASE_05617,CUST_05617,Douglas Patterson,999,FAILED,INSUFFICIENT_FUNDS,3,0.91,0,False,STOP
CASE_05618,CUST_05618,Ethan Hood,4999,ABANDONED,NONE,1,0.55,45,True,ESCALATE_HUMAN
CASE_05619,CUST_05619,Jerry Hampton,100000,FAILED,TIMEOUT,3,0.96,20,False,STOP
CASE_05620,CUST_05620,Brendan Smith,25000,FAILED,NETWORK_ERROR,2,0.5,15,False,RETRY_PAYMENT
CASE_05621,CUST_05621,Lucas Walker,100000,FAILED,TIMEOUT,2,0.59,45,False,ESCALATE_HUMAN
CASE_05622,CUST_05622,Jonathan Hall,2499,ABANDONED,NONE,1,0.55,0,True,SEND_PAYMENT_LINK
CASE_05623,CUST_05623,Brian Hoffman,7999,FAILED,BANK_ERROR,3,0.36,20,False,STOP
CASE_05624,CUST_05624,Lori Hart,25000,FAILED,CARD_DECLINED,1,0.41,0,False,SEND_PAYMENT_LINK
CASE_05625,CUST_05625,Vincent Rios,25000,FAILED,CARD_DECLINED,0,0.38,30,False,ESCALATE_HUMAN
CASE_05626,CUST_05626,Brian Collins,50000,ABANDONED,NONE,1,0.74,0,True,SEND_PAYMENT_LINK
CASE_05627,CUST_05627,Sarah Grant,100000,FAILED,TIMEOUT,1,0.33,45,False,ESCALATE_HUMAN
CASE_05628,CUST_05628,Mackenzie Leonard,7999,ABANDONED,NONE,2,0.84,0,True,SEND_PAYMENT_LINK
CASE_05629,CUST_05629,William Davidson,75000,FAILED,BANK_ERROR,2,0.21,20,False,ESCALATE_HUMAN
CASE_05630,CUST_05630,Tammy Hickman,9999,ABANDONED,NONE,0,0.52,30,True,ESCALATE_HUMAN
CASE_05631,CUST_05631,Jessica Carter,2499,FAILED,NETWORK_ERROR,3,0.58,10,False,STOP
CASE_05632,CUST_05632,Tonya Blair,50000,ABANDONED,NONE,1,0.31,15,True,SEND_PAYMENT_LINK
CASE_05633,CUST_05633,Tracy Willis,100000,FAILED,TIMEOUT,1,0.62,0,False,ESCALATE_HUMAN
CASE_05634,CUST_05634,Cheryl Hays,4999,FAILED,NETWORK_ERROR,3,0.34,0,False,STOP
CASE_05635,CUST_05635,Isaiah Keller,7999,FAILED,CARD_DECLINED,3,0.39,30,False,STOP
CASE_05636,CUST_05636,Martha Morales,4999,FAILED,CARD_DECLINED,3,0.38,10,False,STOP
CASE_05637,CUST_05637,Steven Reeves,50000,FAILED,CARD_DECLINED,2,0.21,45,False,ESCALATE_HUMAN
CASE_05638,CUST_05638,Debra Rodriguez,50000,FAILED,INSUFFICIENT_FUNDS,2,0.53,20,False,SEND_PAYMENT_LINK
CASE_05639,CUST_05639,Charles Duffy,75000,FAILED,BANK_ERROR,0,0.58,45,False,ESCALATE_HUMAN
CASE_05640,CUST_05640,Jeffrey Williams,15000,FAILED,TIMEOUT,0,0.32,0,False,SEND_PAYMENT_LINK
CASE_05641,CUST_05641,Christopher Duncan,499,FAILED,NETWORK_ERROR,1,0.5,20,False,RETRY_PAYMENT
CASE_05642,CUST_05642,Edward Bowers,100000,FAILED,INSUFFICIENT_FUNDS,3,0.73,30,False,STOP
CASE_05643,CUST_05643,James Mcintyre,2499,FAILED,BANK_ERROR,1,0.43,45,False,ESCALATE_HUMAN
CASE_05644,CUST_05644,Kevin Little,15000,FAILED,CARD_DECLINED,1,0.68,0,False,SEND_PAYMENT_LINK
CASE_05645,CUST_05645,Joseph Baldwin,9999,ABANDONED,NONE,0,0.84,0,True,SEND_PAYMENT_LINK
CASE_05646,CUST_05646,Joseph Mccullough,499,FAILED,INSUFFICIENT_FUNDS,3,0.52,0,False,STOP
CASE_05647,CUST_05647,Michael Weaver,100000,ABANDONED,NONE,1,0.98,0,True,ESCALATE_HUMAN
CASE_05648,CUST_05648,Gabrielle James,9999,FAILED,INSUFFICIENT_FUNDS,3,0.82,45,False,STOP
CASE_05649,CUST_05649,Donna Anderson DDS,50000,FAILED,NETWORK_ERROR,2,0.69,10,False,RETRY_PAYMENT
CASE_05650,CUST_05650,Casey Johnson,9999,FAILED,CARD_DECLINED,0,0.68,30,False,ESCALATE_HUMAN
CASE_05651,CUST_05651,Kim Cordova,999,ABANDONED,NONE,2,0.93,15,True,SEND_PAYMENT_LINK
CASE_05652,CUST_05652,Haley Rojas,75000,FAILED,TIMEOUT,2,0.48,30,False,ESCALATE_HUMAN
CASE_05653,CUST_05653,Elizabeth King,2499,FAILED,NETWORK_ERROR,3,0.97,10,False,STOP
CASE_05654,CUST_05654,Ashley Wells,4999,ABANDONED,NONE,1,0.75,5,True,SEND_PAYMENT_LINK
CASE_05655,CUST_05655,Kyle Swanson,25000,ABANDONED,NONE,0,0.8,15,True,SEND_PAYMENT_LINK
CASE_05656,CUST_05656,Martin Hancock,1499,FAILED,INSUFFICIENT_FUNDS,3,0.55,0,False,STOP
CASE_05657,CUST_05657,Dr. James Lee,25000,FAILED,NETWORK_ERROR,2,0.79,30,False,ESCALATE_HUMAN
CASE_05658,CUST_05658,Jonathan Freeman,999,FAILED,NETWORK_ERROR,2,0.4,10,False,SEND_PAYMENT_LINK
CASE_05659,CUST_05659,Dustin Stevens,7999,FAILED,CARD_DECLINED,3,0.61,5,False,STOP
CASE_05660,CUST_05660,Tracy Medina,25000,FAILED,NETWORK_ERROR,1,0.8,0,False,RETRY_PAYMENT
CASE_05661,CUST_05661,Dr. Jonathan Cameron,1499,FAILED,TIMEOUT,3,0.42,0,False,STOP
CASE_05662,CUST_05662,Jamie Petersen MD,4999,FAILED,INSUFFICIENT_FUNDS,1,0.49,45,False,ESCALATE_HUMAN
CASE_05663,CUST_05663,Miranda Villegas,9999,FAILED,BANK_ERROR,0,0.35,0,False,SEND_PAYMENT_LINK
CASE_05664,CUST_05664,James Williams,75000,FAILED,NETWORK_ERROR,0,0.86,45,False,ESCALATE_HUMAN
CASE_05665,CUST_05665,Kristin Torres,15000,FAILED,TIMEOUT,0,0.37,10,False,SEND_PAYMENT_LINK
CASE_05666,CUST_05666,Brenda Rasmussen,9999,FAILED,NETWORK_ERROR,3,0.2,10,False,STOP
CASE_05667,CUST_05667,Brittany Alvarado,50000,FAILED,BANK_ERROR,3,0.52,30,False,STOP
CASE_05668,CUST_05668,Chris Elliott,4999,ABANDONED,NONE,3,0.79,0,True,STOP
CASE_05669,CUST_05669,Crystal Davis,75000,FAILED,NETWORK_ERROR,0,0.35,0,False,ESCALATE_HUMAN
CASE_05670,CUST_05670,Charles Zavala,7999,FAILED,BANK_ERROR,3,0.76,15,False,STOP
CASE_05671,CUST_05671,Joseph Gutierrez,25000,ABANDONED,NONE,0,0.71,0,True,SEND_PAYMENT_LINK
CASE_05672,CUST_05672,Michael Cooper,499,FAILED,TIMEOUT,2,0.62,5,False,RETRY_PAYMENT
CASE_05673,CUST_05673,Steven Briggs,7999,FAILED,CARD_DECLINED,3,0.77,20,False,STOP
CASE_05674,CUST_05674,Jennifer Chaney,499,FAILED,BANK_ERROR,2,0.45,0,False,SEND_PAYMENT_LINK
CASE_05675,CUST_05675,Amber Rodriguez,499,FAILED,CARD_DECLINED,2,0.83,30,False,ESCALATE_HUMAN
CASE_05676,CUST_05676,Guy Morales,2499,FAILED,TIMEOUT,0,0.25,10,False,SEND_PAYMENT_LINK
CASE_05677,CUST_05677,Kenneth Mcdonald,7999,ABANDONED,NONE,0,0.97,0,True,SEND_PAYMENT_LINK
CASE_05678,CUST_05678,Joel Howard,7999,FAILED,NETWORK_ERROR,0,0.68,0,False,RETRY_PAYMENT
CASE_05679,CUST_05679,Makayla Gordon,9999,FAILED,TIMEOUT,2,0.47,0,False,SEND_PAYMENT_LINK
CASE_05680,CUST_05680,Marilyn Harrington,75000,FAILED,CARD_DECLINED,3,0.63,0,False,STOP
CASE_05681,CUST_05681,Joseph Marshall,25000,ABANDONED,NONE,3,0.26,0,True,STOP
CASE_05682,CUST_05682,Christina Jackson,25000,FAILED,INSUFFICIENT_FUNDS,1,0.68,5,False,SEND_PAYMENT_LINK
CASE_05683,CUST_05683,Amy Yang,100000,FAILED,CARD_DECLINED,2,0.21,0,False,ESCALATE_HUMAN
CASE_05684,CUST_05684,Mrs. Christina Dorsey,50000,ABANDONED,NONE,0,0.32,5,True,SEND_PAYMENT_LINK
CASE_05685,CUST_05685,Joshua Keith,2499,FAILED,TIMEOUT,1,0.42,15,False,SEND_PAYMENT_LINK
CASE_05686,CUST_05686,Tracy Mueller,1499,FAILED,TIMEOUT,2,0.23,0,False,SEND_PAYMENT_LINK
CASE_05687,CUST_05687,Pamela Drake,2499,ABANDONED,NONE,0,0.95,30,True,ESCALATE_HUMAN
CASE_05688,CUST_05688,John James,15000,FAILED,CARD_DECLINED,2,0.51,30,False,ESCALATE_HUMAN
CASE_05689,CUST_05689,Kevin Holden,4999,FAILED,NETWORK_ERROR,3,0.28,0,False,STOP
CASE_05690,CUST_05690,Julian Booth,9999,FAILED,TIMEOUT,1,0.93,20,False,RETRY_PAYMENT
CASE_05691,CUST_05691,Mr. Gary Miller,50000,FAILED,TIMEOUT,3,0.45,0,False,STOP
CASE_05692,CUST_05692,Cesar Hall,1499,FAILED,TIMEOUT,3,0.24,0,False,STOP
CASE_05693,CUST_05693,Karla Washington,25000,FAILED,TIMEOUT,1,0.89,5,False,RETRY_PAYMENT
CASE_05694,CUST_05694,Bradley Neal,75000,FAILED,BANK_ERROR,0,0.35,15,False,ESCALATE_HUMAN
CASE_05695,CUST_05695,Audrey Medina,50000,ABANDONED,NONE,1,0.25,0,True,SEND_PAYMENT_LINK
CASE_05696,CUST_05696,Marvin White,2499,FAILED,INSUFFICIENT_FUNDS,2,0.68,45,False,ESCALATE_HUMAN
CASE_05697,CUST_05697,Jessica Sawyer,75000,FAILED,TIMEOUT,3,0.71,20,False,STOP
CASE_05698,CUST_05698,Ashley King,25000,FAILED,INSUFFICIENT_FUNDS,2,0.22,0,False,SEND_PAYMENT_LINK
CASE_05699,CUST_05699,Crystal Carter,999,FAILED,BANK_ERROR,0,0.87,20,False,RETRY_PAYMENT
CASE_05700,CUST_05700,Alexander Martin,499,FAILED,NETWORK_ERROR,2,0.82,45,False,ESCALATE_HUMAN
CASE_05701,CUST_05701,Jessica Church,499,FAILED,INSUFFICIENT_FUNDS,3,0.87,45,False,STOP
CASE_05702,CUST_05702,Jessica Bell,100000,FAILED,CARD_DECLINED,3,0.93,10,False,STOP
CASE_05703,CUST_05703,Leah Brown,499,FAILED,INSUFFICIENT_FUNDS,3,0.65,10,False,STOP
CASE_05704,CUST_05704,Richard Stewart,4999,FAILED,TIMEOUT,3,0.21,15,False,STOP
CASE_05705,CUST_05705,Kelly Spears,25000,FAILED,NETWORK_ERROR,1,0.75,30,False,ESCALATE_HUMAN
CASE_05706,CUST_05706,Kristen Campbell,4999,FAILED,NETWORK_ERROR,3,0.68,5,False,STOP
CASE_05707,CUST_05707,Jay Chavez,75000,FAILED,CARD_DECLINED,0,0.59,0,False,ESCALATE_HUMAN
CASE_05708,CUST_05708,Timothy Wilson,50000,FAILED,TIMEOUT,2,0.31,0,False,SEND_PAYMENT_LINK
CASE_05709,CUST_05709,Jack Morris,4999,FAILED,NETWORK_ERROR,3,0.93,0,False,STOP
CASE_05710,CUST_05710,Teresa Rose,7999,FAILED,CARD_DECLINED,2,0.56,20,False,SEND_PAYMENT_LINK
CASE_05711,CUST_05711,Alexander Brooks,50000,FAILED,CARD_DECLINED,2,0.36,0,False,SEND_PAYMENT_LINK
CASE_05712,CUST_05712,Sarah Hess,4999,ABANDONED,NONE,1,0.62,20,True,SEND_PAYMENT_LINK
CASE_05713,CUST_05713,Karen Crawford,999,ABANDONED,NONE,2,0.74,20,True,SEND_PAYMENT_LINK
CASE_05714,CUST_05714,Patricia Wells,25000,FAILED,CARD_DECLINED,0,0.31,20,False,SEND_PAYMENT_LINK
CASE_05715,CUST_05715,Shannon Richardson,1499,ABANDONED,NONE,3,0.27,20,True,STOP
CASE_05716,CUST_05716,Deborah Nichols,9999,FAILED,CARD_DECLINED,3,0.55,5,False,STOP
CASE_05717,CUST_05717,Bradley Hall,4999,FAILED,INSUFFICIENT_FUNDS,3,0.9,20,False,STOP
CASE_05718,CUST_05718,John Mcfarland,15000,FAILED,TIMEOUT,3,0.5,0,False,STOP
CASE_05719,CUST_05719,Lisa Pratt,15000,ABANDONED,NONE,2,0.24,0,True,SEND_PAYMENT_LINK
CASE_05720,CUST_05720,Jessica Tran,7999,ABANDONED,NONE,1,0.37,0,True,SEND_PAYMENT_LINK
CASE_05721,CUST_05721,Jonathan Holt,7999,FAILED,INSUFFICIENT_FUNDS,1,0.97,15,False,SEND_PAYMENT_LINK
CASE_05722,CUST_05722,Madison Ferguson,1499,FAILED,NETWORK_ERROR,0,0.2,15,False,SEND_PAYMENT_LINK
CASE_05723,CUST_05723,Cassie Miller,100000,FAILED,CARD_DECLINED,3,0.9,30,False,STOP
CASE_05724,CUST_05724,Larry Humphrey,1499,FAILED,INSUFFICIENT_FUNDS,0,0.47,0,False,SEND_PAYMENT_LINK
CASE_05725,CUST_05725,Daniel Miller,499,FAILED,BANK_ERROR,2,0.36,0,False,SEND_PAYMENT_LINK
